customer_key,customer_id,first_name,last_name,country,martial_status,gender,birthdate,create_date
11351,22350,Riley,Powell,United States,Married,Female,1961-12-04,2026-01-05
11352,22351,Sarah,Davis,United States,Married,Female,1962-03-12,2026-01-05
11353,22352,Elizabeth,Moore,United States,Married,Female,1963-06-04,2026-01-05
11354,22353,Amanda,Allen,Canada,Married,Female,1962-09-04,2026-01-05
11355,22354,Sara,King,Canada,Married,Female,1962-08-31,2026-01-05
11356,22355,Logan,Jones,United States,Married,Male,1979-04-20,2026-01-05
11357,22356,Charles,Ward,United States,Married,Male,1962-08-26,2026-01-05
11358,22357,Justin,Lal,United States,Married,Male,1979-01-13,2026-01-05
11359,22358,Sydney,Butler,United States,Married,Female,1963-02-05,2026-01-05
11360,22359,Ethan,Lee,Canada,Single,Male,1969-10-22,2026-01-05
11361,22360,Caleb,Collins,United States,Single,Male,1963-07-13,2026-01-05
11362,22361,Nathan,White,United States,Married,Male,1964-04-19,2026-01-05
11363,22362,Austin,Russell,United States,Married,Male,1964-05-12,2026-01-05
11364,22363,Faith,Diaz,Canada,Single,Female,1969-04-17,2026-01-05
11365,22364,Katherine,Jenkins,United States,Married,Female,1964-03-19,2026-01-05
11366,22365,Sebastian,Richardson,United States,Married,Male,1963-08-30,2026-01-05
11367,22366,Logan,Henderson,Canada,Married,Male,1964-01-13,2026-01-05
11368,22367,Jasmine,Griffin,United States,Single,Female,1964-04-11,2026-01-05
11369,22368,Edward,Ross,United States,Single,Male,1975-09-19,2026-01-05
11370,22369,Louis,Deng,United States,Married,Male,1964-11-01,2026-01-05
11371,22370,Carol,Patterson,United States,Single,Female,1964-11-07,2026-01-05
11372,22371,Blake,Powell,Canada,Single,Male,1978-04-13,2026-01-05
11373,22372,Melanie,Perry,United States,Single,Female,1978-02-22,2026-01-05
11374,22373,Gabrielle,Bell,Canada,Single,Female,1979-03-24,2026-01-05
11375,22374,Luke,Patterson,United States,Married,Male,1978-09-01,2026-01-05
11376,22375,Jasmine,Williams,United States,Single,Female,1979-03-26,2026-01-05
11377,22376,Marcus,Martin,United States,Single,Male,1977-09-15,2026-01-05
11378,22377,Roger,Zeng,France,Single,Male,1978-03-08,2026-01-05
11379,22378,Rebekah,Malhotra,France,Single,Female,1967-08-14,2026-01-05
11380,22379,Fernando,Hayes,France,Single,Male,1973-07-13,2026-01-05
11381,22380,Brendan,Nath,Germany,Single,Male,1968-02-20,2026-01-05
11382,22381,Hunter,Patterson,Germany,Married,Male,1967-09-20,2026-01-05
11383,22382,Bethany,Xu,United Kingdom,Single,Female,1968-05-25,2026-01-05
11384,22383,Devin,Jenkins,United Kingdom,Married,Male,1973-02-17,2026-01-05
11385,22384,Paige,Sanchez,Germany,Single,Female,1967-03-27,2026-01-05
11386,22385,Misty,Lal,United Kingdom,Married,Female,1967-06-14,2026-01-05
11387,22386,Jerome,Gill,Germany,Married,Male,1940-09-11,2026-01-05
11388,22387,Audrey,Romero,Germany,Married,Female,1942-05-19,2026-01-05
11389,22388,Bradley,Beck,United Kingdom,Married,Male,1941-11-13,2026-01-05
11390,22389,Edwin,Luo,Germany,Married,Male,1963-03-15,2026-01-05
11391,22390,Kelvin,Zheng,Germany,Married,Male,1962-08-02,2026-01-05
11392,22391,Angela,Watson,Germany,Married,Female,1959-12-03,2026-01-05
11393,22392,Bailey,Gray,France,Married,Female,1965-05-10,2026-01-05
11394,22393,Chelsea,Perez,Germany,Single,Female,1965-03-12,2026-01-05
11395,22394,Meagan,Suri,France,Single,Female,1942-12-04,2026-01-05
11396,22395,Jermaine,Patel,France,Single,Male,1943-11-22,2026-01-05
11397,22396,Rebekah,Patel,United Kingdom,Single,Female,1952-08-24,2026-01-05
11398,22397,Marie,Patel,France,Married,Female,1948-02-02,2026-01-05
11399,22398,Sheila,Moreno,Germany,Married,Female,1947-09-09,2026-01-05
11400,22399,Arthur,Fernandez,Australia,Single,Male,1985-07-05,2026-01-05
11401,22400,Ruben,Martin,Australia,Married,Male,1985-11-16,2026-01-05
11402,22401,Ian,Price,Australia,Married,Male,1985-07-07,2026-01-05
11403,22402,Clarence,Xie,Australia,Married,Male,1986-03-10,2026-01-05
11404,22403,Cedric,Beck,Australia,Married,Male,1984-08-20,2026-01-05
11405,22404,Margaret,Xu,Australia,Single,Female,1986-05-06,2026-01-05
11406,22405,Leonard,Becker,Australia,Married,Male,1984-03-20,2026-01-05
11407,22406,Kelvin,Shen,Australia,Married,Male,1983-05-12,2026-01-05
11408,22407,Carolyn,Gonzalez,Australia,Married,Female,1985-04-17,2026-01-05
11409,22408,Clarence,Shan,Australia,Single,Male,1985-03-05,2026-01-05
11410,22409,Candace,Madan,Australia,Single,Female,1985-02-11,2026-01-05
11411,22410,Cassandra,Arthur,Australia,Single,Female,1984-02-13,2026-01-05
11412,22411,Amy,He,Australia,Single,Female,1984-05-04,2026-01-05
11413,22412,Drew,Andersen,Australia,Married,Male,1983-04-03,2026-01-05
11414,22413,Kristi,Diaz,France,Married,Female,1949-06-25,2026-01-05
11415,22414,Eugene,Wu,Germany,Single,Male,1960-02-01,2026-01-05
11416,22415,Natalie,Phillips,Germany,Single,Female,1948-07-15,2026-01-05
11417,22416,Tabitha,Romero,United Kingdom,Married,Female,1949-04-01,2026-01-05
11418,22417,Shaun,Goel,France,Married,Male,1972-11-06,2026-01-05
11419,22418,Jacob,Smith,United Kingdom,Married,Male,1967-02-23,2026-01-05
11420,22419,Damien,Xu,France,Single,Male,1964-10-30,2026-01-05
11421,22420,Richard,Moore,France,Single,Male,1965-04-26,2026-01-05
11422,22421,Barbara,Sharma,United Kingdom,Single,Female,1965-04-09,2026-01-05
11423,22422,Nichole,Black,United Kingdom,Married,Female,1970-12-01,2026-01-05
11424,22423,Byron,Hernandez,France,Single,Male,1974-08-11,2026-01-05
11425,22424,Edwin,Rai,France,Single,Male,1969-04-17,2026-01-05
11426,22425,Roy,Sullivan,France,Single,Male,1964-04-05,2026-01-05
11427,22426,Heather,Zhu,France,Married,Female,1971-08-08,2026-01-05
11428,22427,Willie,Sharma,United Kingdom,Single,Male,1965-10-13,2026-01-05
11429,22428,Destiny,Smith,United Kingdom,Single,Female,1966-03-26,2026-01-05
11430,22429,Jesse,Reed,United Kingdom,Married,Male,1971-11-11,2026-01-05
11431,22430,Brad,Chande,France,Single,Male,1965-09-02,2026-01-05
11432,22431,Marie,Dominguez,France,Single,Female,1981-06-04,2026-01-05
11433,22432,Bridget,Xie,Germany,Single,Female,1976-02-08,2026-01-05
11434,22433,Miguel,Hill,United Kingdom,Single,Male,1976-02-12,2026-01-05
11435,22434,Billy,Schmidt,United Kingdom,Single,Male,1976-02-29,2026-01-05
11436,22435,Ross,Navarro,France,Single,Male,1980-06-18,2026-01-05
11437,22436,Roger,Raji,Germany,Single,Male,1976-03-22,2026-01-05
11438,22437,Trisha,Zheng,United Kingdom,Single,Female,1975-07-27,2026-01-05
11439,22438,Casey,Jiménez,France,Single,Male,1974-12-08,2026-01-05
11440,22439,Tracy,Raji,United Kingdom,Married,Female,1974-07-02,2026-01-05
11441,22440,Robyn,Sanz,France,Single,Female,1974-11-17,2026-01-05
11442,22441,Andrea,Torres,Germany,Single,Female,1985-08-16,2026-01-05
11443,22442,Trisha,Sun,United Kingdom,Single,Female,1974-12-12,2026-01-05
11444,22443,Marvin,Suarez,France,Single,Male,1975-01-31,2026-01-05
11445,22444,Colin,Xie,Germany,Single,Male,1974-08-27,2026-01-05
11446,22445,Diane,Suarez,France,Single,Female,1980-03-30,2026-01-05
11447,22446,Jake,Wu,United Kingdom,Single,Male,1975-04-19,2026-01-05
11448,22447,Tara,Shan,Germany,Married,Female,1985-10-07,2026-01-05
11449,22448,Cindy,Weber,France,Single,Female,1980-10-06,2026-01-05
11450,22449,Heather,He,France,Married,Female,1980-04-12,2026-01-05
11451,22450,Audrey,Alvarez,Germany,Married,Female,1980-02-21,2026-01-05
11452,22451,Barbara,Rai,United Kingdom,Single,Female,1974-12-18,2026-01-05
11453,22452,Carly,Deng,United Kingdom,Single,Female,1975-04-19,2026-01-05
11454,22453,Dakota,Long,Germany,Married,Male,1927-08-04,2026-01-05
11455,22454,Rebekah,Raman,United Kingdom,Married,Female,1963-05-07,2026-01-05
11456,22455,Roy,Kapoor,Germany,Married,Male,1957-09-06,2026-01-05
11457,22456,Brittney,Guo,United Kingdom,Single,Female,1962-08-07,2026-01-05
11458,22457,Kimberly,Cooper,United Kingdom,Married,Female,1973-11-15,2026-01-05
11459,22458,Kendra,Vazquez,France,Single,Female,1973-12-11,2026-01-05
11460,22459,Johnny,Xu,Germany,Married,Male,1973-10-31,2026-01-05
11461,22460,Julio,Torres,United Kingdom,Single,Male,1974-02-14,2026-01-05
11462,22461,Arturo,Luo,United Kingdom,Single,Male,1979-10-01,2026-01-05
11463,22462,Lydia,Chandra,Germany,Single,Female,1973-07-04,2026-01-05
11464,22463,Raymond,Chandra,France,Married,Male,1974-02-25,2026-01-05
11465,22464,Erik,Sanz,France,Married,Male,1974-04-10,2026-01-05
11466,22465,Arturo,Shan,France,Single,Male,1974-04-09,2026-01-05
11467,22466,Raul,Tang,France,Single,Male,1973-03-12,2026-01-05
11468,22467,Neil,Alvarez,United Kingdom,Single,Male,1972-08-19,2026-01-05
11469,22468,Ruben,Gonzalez,United Kingdom,Married,Male,1973-03-17,2026-01-05
11470,22469,Sabrina,Moreno,Germany,Married,Female,1973-04-30,2026-01-05
11471,22470,Carly,Tang,United Kingdom,Married,Female,1973-05-04,2026-01-05
11472,22471,Joel,Martinez,France,Single,Male,1973-03-04,2026-01-05
11473,22472,Bridget,Sharma,France,Single,Female,1973-04-04,2026-01-05
11474,22473,Clifford,Patel,Germany,Single,Male,1972-11-10,2026-01-05
11475,22474,Leah,Zhu,Germany,Single,Female,1977-11-29,2026-01-05
11476,22475,Heidi,Rana,United Kingdom,Single,Female,1977-12-06,2026-01-05
11477,22476,Shane,Martinez,Germany,Single,Male,1977-11-21,2026-01-05
11478,22477,Kevin,Diaz,Germany,Single,Male,1971-12-11,2026-01-05
11479,22478,Carolyn,Browning,Germany,Single,Female,1971-12-06,2026-01-05
11480,22479,Tammy,Malhotra,Germany,Married,Female,1972-02-15,2026-01-05
11481,22480,Abby,Gonzalez,France,Married,Female,1971-11-09,2026-01-05
11482,22481,Erik,Ortega,Germany,Married,Male,1977-05-22,2026-01-05
11483,22482,Cassidy,Jenkins,Germany,Single,Female,1982-03-12,2026-01-05
11484,22483,Lee,Ramos,France,Single,Male,1982-04-20,2026-01-05
11485,22484,Kristy,Ruiz,France,Single,Female,1971-03-27,2026-01-05
11486,22485,Andy,Suarez,France,Single,Male,1971-02-15,2026-01-05
11487,22486,Jimmy,Ruiz,Germany,Single,Male,1970-10-07,2026-01-05
11488,22487,Jonathon,Gill,France,Single,Male,1976-04-15,2026-01-05
11489,22488,Frederick,Patel,Germany,Married,Male,1970-10-19,2026-01-05
11490,22489,Roger,Xie,France,Married,Male,1970-12-08,2026-01-05
11491,22490,Desiree,Vazquez,France,Single,Female,1969-10-24,2026-01-05
11492,22491,Jerry,Nara,Germany,Single,Male,1981-03-16,2026-01-05
11493,22492,Jorge,She,Germany,Single,Male,1970-01-21,2026-01-05
11494,22493,Dwayne,Sanz,Germany,Single,Male,1969-07-20,2026-01-05
11495,22494,Jon,Andersen,Germany,Single,Male,1969-08-05,2026-01-05
11496,22495,Andy,Serrano,France,Single,Male,1969-10-02,2026-01-05
11497,22496,Christina,Brooks,United Kingdom,Married,Female,1969-08-31,2026-01-05
11498,22497,Casey,Gomez,Germany,Single,Male,1968-11-08,2026-01-05
11499,22498,Pedro,Jimenez,France,Single,Male,1969-04-26,2026-01-05
11500,22499,Dawn,Zhou,France,Married,Female,1939-01-03,2026-01-05
11501,22500,Brent,Zhao,France,Single,Male,1977-08-09,2026-01-05
11502,22501,Colin,Ye,France,Single,Male,1971-09-15,2026-01-05
11503,22502,Grace,Miller,United Kingdom,Single,Female,1972-06-16,2026-01-05
11504,22503,Sandra,Zhao,United Kingdom,Married,Female,1977-07-02,2026-01-05
11505,22504,Arturo,Rai,United Kingdom,Single,Male,1972-03-14,2026-01-05
11506,22505,Julie,Shen,United Kingdom,Married,Female,1979-04-20,2026-01-05
11507,22506,Brenda,Prasad,Germany,Single,Female,1970-09-30,2026-01-05
11508,22507,Louis,Wang,Germany,Single,Male,1976-07-09,2026-01-05
11509,22508,Jon,Huang,Germany,Married,Male,1971-05-04,2026-01-05
11510,22509,Lacey,Nara,Germany,Married,Female,1976-09-30,2026-01-05
11511,22510,Lori,Gill,United Kingdom,Married,Female,1970-08-11,2026-01-05
11512,22511,Wendy,Suarez,France,Single,Female,1970-01-15,2026-01-05
11513,22512,Meagan,Mehta,France,Single,Female,1969-11-12,2026-01-05
11514,22513,Kenneth,Anand,France,Single,Male,1968-10-12,2026-01-05
11515,22514,Marvin,Johnsen,Germany,Single,Male,1983-03-03,2026-01-05
11516,22515,Alexa,Morris,France,Single,Female,1984-12-06,2026-01-05
11517,22516,Adrienne,Ortega,Germany,Single,Female,1984-11-08,2026-01-05
11518,22517,Luis,Adams,Germany,Single,Male,1985-02-12,2026-01-05
11519,22518,Jillian,Sai,United Kingdom,Single,Female,1984-10-16,2026-01-05
11520,22519,Logan,Hughes,Germany,Married,Male,1969-05-10,2026-01-05
11521,22520,Rodney,Torres,United Kingdom,Married,Male,1969-01-06,2026-01-05
11522,22521,Christina,Rivera,Germany,Single,Female,1973-09-14,2026-01-05
11523,22522,Benjamin,Hayes,Germany,Single,Male,1978-10-07,2026-01-05
11524,22523,Jon,Xu,Germany,Married,Male,1973-07-13,2026-01-05
11525,22524,Michele,Hernandez,France,Married,Female,1967-12-24,2026-01-05
11526,22525,Julio,Gutierrez,Germany,Single,Male,1984-02-03,2026-01-05
11527,22526,Jamie,Moreno,United Kingdom,Single,Male,1984-05-25,2026-01-05
11528,22527,Rachel,Flores,France,Single,Female,1982-12-13,2026-01-05
11529,22528,Jaime,Blanco,United Kingdom,Single,Female,1981-08-07,2026-01-05
11530,22529,Ross,Raman,France,Single,Male,1980-09-29,2026-01-05
11531,22530,Kelli,Jai,United Kingdom,Single,Female,1980-09-24,2026-01-05
11532,22531,Tiffany,Zhou,France,Single,Female,1982-05-20,2026-01-05
11533,22532,Ryan,Thomas,United Kingdom,Single,Male,1982-02-07,2026-01-05
11534,22533,Jake,Liu,Germany,Married,Male,1979-08-03,2026-01-05
11535,22534,Suzanne,Liang,France,Single,Female,1980-08-12,2026-01-05
11536,22535,Rachael,Prasad,United Kingdom,Married,Female,1986-02-10,2026-01-05
11537,22536,Brianna,Rogers,United Kingdom,Married,Female,1980-11-18,2026-01-05
11538,22537,Xavier,Jenkins,Germany,Single,Male,1979-12-20,2026-01-05
11539,22538,Bianca,Wang,France,Single,Female,1978-07-10,2026-01-05
11540,22539,Randall,Sanz,United Kingdom,Single,Male,1984-03-07,2026-01-05
11541,22540,Latasha,Ramos,United Kingdom,Single,Female,1979-02-19,2026-01-05
11542,22541,Stefanie,Martinez,Germany,Single,Female,1979-06-25,2026-01-05
11543,22542,Teresa,Alvarez,France,Single,Female,1985-10-04,2026-01-05
11544,22543,Jeremy,Campbell,United States,Single,Male,1979-02-19,2026-01-05
11545,22544,Maria,Evans,Canada,Married,Female,1978-04-02,2026-01-05
11546,22545,Brittany,Bryant,Canada,Married,Female,1983-06-16,2026-01-05
11547,22546,Nicholas,Jones,United States,Married,Male,1982-10-21,2026-01-05
11548,22547,Elijah,Flores,United States,Single,Male,1977-04-01,2026-01-05
11549,22548,Angela,Brooks,United States,Married,Female,1977-03-31,2026-01-05
11550,22549,Isabel,Russell,United States,Married,Female,1977-01-15,2026-01-05
11551,22550,Kristopher,Rana,United Kingdom,Married,Male,1972-03-06,2026-01-05
11552,22551,Andy,Rubio,Germany,Single,Male,1967-12-24,2026-01-05
11553,22552,Andrea,Rusko,France,Single,Female,1968-03-08,2026-01-05
11554,22553,Melinda,Vazquez,United Kingdom,Married,Female,1940-12-05,2026-01-05
11555,22554,Gilbert,Xu,United Kingdom,Married,Male,1974-11-13,2026-01-05
11556,22555,Ethan,Taylor,France,Married,Male,1964-03-05,2026-01-05
11557,22556,Oscar,Griffin,France,Single,Male,1963-10-07,2026-01-05
11558,22557,Jason,Scott,United Kingdom,Single,Male,1962-08-14,2026-01-05
11559,22558,Ernest,Ye,United Kingdom,Married,Male,1968-04-06,2026-01-05
11560,22559,Stacy,Vazquez,United Kingdom,Single,Female,1968-11-08,2026-01-05
11561,22560,Casey,Jai,United Kingdom,Single,Female,1968-07-12,2026-01-05
11562,22561,Katie,Nara,France,Single,Female,1962-08-28,2026-01-05
11563,22562,Kelli,Li,France,Single,Female,1961-10-05,2026-01-05
11564,22563,Darren,Weber,Germany,Single,Male,1961-12-20,2026-01-05
11565,22564,Autumn,Sun,United Kingdom,Married,Female,1967-09-20,2026-01-05
11566,22565,Brenda,Subram,Germany,Single,Female,1961-08-11,2026-01-05
11567,22566,Damien,Pal,United Kingdom,Single,Male,1960-07-03,2026-01-05
11568,22567,Glenn,Zhu,France,Married,Male,1942-07-27,2026-01-05
11569,22568,Autumn,Wu,Germany,Single,Female,1942-11-19,2026-01-05
11570,22569,Johnny,Goel,United Kingdom,Married,Male,1943-06-01,2026-01-05
11571,22570,Jackson,Yang,United Kingdom,Single,Male,1945-01-04,2026-01-05
11572,22571,Armando,Vazquez,Australia,Married,Male,1985-08-09,2026-01-05
11573,22572,Karen,Cai,Australia,Married,Female,1986-05-03,2026-01-05
11574,22573,Lance,Sanz,Australia,Single,Male,1985-09-23,2026-01-05
11575,22574,Randy,Zheng,Australia,Married,Male,1984-09-17,2026-01-05
11576,22575,Orlando,Blanco,Australia,Single,Male,1986-02-16,2026-01-05
11577,22576,Tony,Xu,Australia,Single,Male,1986-06-23,2026-01-05
11578,22577,Bryant,Sai,Australia,Married,Male,1985-11-30,2026-01-05
11579,22578,Juan,Vazquez,Australia,Single,Male,1983-04-11,2026-01-05
11580,22579,Kara,Lal,Australia,Single,Female,1981-10-15,2026-01-05
11581,22580,Alexis,Long,Australia,Single,Female,1984-10-04,2026-01-05
11582,22581,Theresa,Vazquez,Australia,Married,Female,1985-02-16,2026-01-05
11583,22582,Evelyn,Madan,Australia,Single,Female,1985-05-16,2026-01-05
11584,22583,Troy,Sara,Australia,Single,Male,1983-02-09,2026-01-05
11585,22584,Meagan,Lopez,France,Single,Female,1966-10-03,2026-01-05
11586,22585,Kelvin,He,Germany,Single,Male,1967-01-17,2026-01-05
11587,22586,Derek,Shen,United Kingdom,Married,Male,1972-01-04,2026-01-05
11588,22587,Gina,Alonso,Germany,Single,Female,1971-06-22,2026-01-05
11589,22588,Teresa,Martin,United Kingdom,Single,Female,1966-04-16,2026-01-05
11590,22589,Cynthia,Suri,United Kingdom,Single,Female,1965-09-29,2026-01-05
11591,22590,Oscar,Hughes,Germany,Married,Male,1965-04-02,2026-01-05
11592,22591,Jon,Becker,Germany,Single,Male,1969-04-06,2026-01-05
11593,22592,Lindsey,Anand,United Kingdom,Single,Female,1965-08-01,2026-01-05
11594,22593,Thomas,Johnson,France,Single,Male,1966-03-16,2026-01-05
11595,22594,Gabriella,James,United Kingdom,Married,Female,1966-05-22,2026-01-05
11596,22595,Nicolas,Xie,France,Married,Male,1971-09-18,2026-01-05
11597,22596,Omar,Xu,United Kingdom,Married,Male,1970-05-08,2026-01-05
11598,22597,Rachael,Chandra,Germany,Married,Female,1970-09-21,2026-01-05
11599,22598,Donald,Sanchez,Germany,Single,Male,1964-09-30,2026-01-05
11600,22599,Philip,Gill,United Kingdom,Married,Male,1965-03-12,2026-01-05
11601,22600,Maurice,Kumar,United Kingdom,Single,Male,1980-08-05,2026-01-05
11602,22601,Aimee,Gao,France,Married,Female,1964-01-21,2026-01-05
11603,22602,Kelli,Andersen,United Kingdom,Single,Female,1981-11-01,2026-01-05
11604,22603,Autumn,He,France,Single,Female,1981-08-31,2026-01-05
11605,22604,Wyatt,Simmons,United Kingdom,Single,Male,1976-03-07,2026-01-05
11606,22605,Derrick,Schmidt,United Kingdom,Single,Male,1975-09-02,2026-01-05
11607,22606,Alfredo,Hernandez,Germany,Single,Male,1981-03-13,2026-01-05
11608,22607,Whitney,Gonzalez,Germany,Single,Female,1975-09-01,2026-01-05
11609,22608,Arthur,Munoz,United Kingdom,Single,Male,1974-11-03,2026-01-05
11610,22609,Clarence,Cai,Germany,Married,Male,1976-01-17,2026-01-05
11611,22610,Brent,Chen,Germany,Married,Male,1976-04-15,2026-01-05
11612,22611,Chad,Deng,United Kingdom,Married,Male,1975-11-10,2026-01-05
11613,22612,Franklin,Huang,France,Single,Male,1974-12-12,2026-01-05
11614,22613,Dale,Luo,United Kingdom,Single,Male,1974-12-18,2026-01-05
